unique_id,tm_score
bindingnet_CHEMBL284_3c43_CHEMBL218882,0.34431
bindingnet_CHEMBL284_3c43_CHEMBL219278,0.34431
bindingnet_CHEMBL284_3c43_CHEMBL219369,0.34431
bindingnet_CHEMBL284_3c43_CHEMBL219371,0.34431
bindingnet_CHEMBL284_3c43_CHEMBL219434,0.34431
bindingnet_CHEMBL284_3c43_CHEMBL219602,0.34431
bindingnet_CHEMBL284_3c43_CHEMBL220357,0.34431
bindingnet_CHEMBL284_3c43_CHEMBL374032,0.34431
bindingnet_CHEMBL284_3c43_CHEMBL374936,0.34431
bindingnet_CHEMBL284_3c43_CHEMBL375442,0.34431
bindingnet_CHEMBL284_3c43_CHEMBL375745,0.34431
bindingnet_CHEMBL284_3c43_CHEMBL376498,0.34431
bindingnet_CHEMBL284_3c43_CHEMBL403415,0.34431
bindingnet_CHEMBL284_3c43_CHEMBL435320,0.34431
bindingnet_CHEMBL284_3c43_CHEMBL437206,0.34431
bindingnet_CHEMBL284_3c43_CHEMBL488469,0.34431
bindingnet_CHEMBL284_3c45_CHEMBL1162974,0.34565
bindingnet_CHEMBL284_3c45_CHEMBL1185242,0.34565
bindingnet_CHEMBL284_3c45_CHEMBL255351,0.34565
bindingnet_CHEMBL284_3c45_CHEMBL255591,0.34565
bindingnet_CHEMBL284_3c45_CHEMBL256172,0.34565
bindingnet_CHEMBL284_3c45_CHEMBL256603,0.34565
bindingnet_CHEMBL284_3c45_CHEMBL257023,0.34565
bindingnet_CHEMBL284_3c45_CHEMBL257709,0.34565
bindingnet_CHEMBL284_3c45_CHEMBL401932,0.34565
bindingnet_CHEMBL284_3c45_CHEMBL402163,0.34565
bindingnet_CHEMBL284_3c45_CHEMBL404079,0.34565
bindingnet_CHEMBL284_3c45_CHEMBL429757,0.34565
bindingnet_CHEMBL284_3c45_CHEMBL437026,0.34565
bindingnet_CHEMBL284_3c45_CHEMBL445674,0.34565
bindingnet_CHEMBL284_3ccb_CHEMBL206496,0.05887
bindingnet_CHEMBL284_3ccb_CHEMBL257036,0.05887
bindingnet_CHEMBL284_3ccc_CHEMBL255552,0.05700
bindingnet_CHEMBL284_3ccc_CHEMBL255769,0.05700
bindingnet_CHEMBL284_3ccc_CHEMBL256252,0.05700
bindingnet_CHEMBL284_3ccc_CHEMBL256624,0.05700
bindingnet_CHEMBL284_3ccc_CHEMBL256625,0.05700
bindingnet_CHEMBL284_3ccc_CHEMBL256826,0.05700
bindingnet_CHEMBL284_3ccc_CHEMBL257308,0.05700
bindingnet_CHEMBL284_3ccc_CHEMBL257636,0.05700
bindingnet_CHEMBL284_3ccc_CHEMBL257653,0.05700
bindingnet_CHEMBL284_3ccc_CHEMBL257852,0.05700
bindingnet_CHEMBL284_3ccc_CHEMBL261246,0.05700
bindingnet_CHEMBL284_3ccc_CHEMBL263137,0.05700
bindingnet_CHEMBL284_3ccc_CHEMBL263139,0.05700
bindingnet_CHEMBL284_3ccc_CHEMBL270365,0.05700
bindingnet_CHEMBL284_3ccc_CHEMBL272114,0.05700
bindingnet_CHEMBL284_3ccc_CHEMBL272771,0.05700
bindingnet_CHEMBL284_3ccc_CHEMBL273209,0.05700
bindingnet_CHEMBL284_3ccc_CHEMBL401542,0.05700
bindingnet_CHEMBL284_3ccc_CHEMBL403156,0.05700
bindingnet_CHEMBL284_3ccc_CHEMBL404544,0.05700
bindingnet_CHEMBL284_3ccc_CHEMBL406201,0.05700
bindingnet_CHEMBL284_3ccc_CHEMBL428065,0.05700
bindingnet_CHEMBL284_3d4l_CHEMBL452289,0.34443
bindingnet_CHEMBL284_3d4l_CHEMBL471936,0.34443
bindingnet_CHEMBL284_3eio_CHEMBL1186902,0.33173
bindingnet_CHEMBL284_3eio_CHEMBL1779698,0.33173
bindingnet_CHEMBL284_3eio_CHEMBL1779699,0.33173
bindingnet_CHEMBL284_3eio_CHEMBL2069837,0.33173
bindingnet_CHEMBL284_3eio_CHEMBL2069838,0.33173
bindingnet_CHEMBL284_3eio_CHEMBL2069839,0.33173
bindingnet_CHEMBL284_3eio_CHEMBL2069840,0.33173
bindingnet_CHEMBL284_3eio_CHEMBL2069841,0.33173
bindingnet_CHEMBL284_3eio_CHEMBL2069842,0.33173
bindingnet_CHEMBL284_3eio_CHEMBL2069843,0.33173
bindingnet_CHEMBL284_3eio_CHEMBL2069844,0.33173
bindingnet_CHEMBL284_3eio_CHEMBL2069845,0.33173
bindingnet_CHEMBL284_3eio_CHEMBL2069846,0.33173
bindingnet_CHEMBL284_3eio_CHEMBL2069847,0.33173
bindingnet_CHEMBL284_3eio_CHEMBL2069850,0.33173
bindingnet_CHEMBL284_3eio_CHEMBL2069852,0.33173
bindingnet_CHEMBL284_3eio_CHEMBL473830,0.33173
bindingnet_CHEMBL284_3eio_CHEMBL474794,0.33173
bindingnet_CHEMBL284_3eio_CHEMBL474812,0.33173
bindingnet_CHEMBL284_3eio_CHEMBL475654,0.33173
bindingnet_CHEMBL284_3eio_CHEMBL480550,0.33173
bindingnet_CHEMBL284_3eio_CHEMBL481554,0.33173
bindingnet_CHEMBL284_3eio_CHEMBL482154,0.33173
bindingnet_CHEMBL284_3eio_CHEMBL482338,0.33173
bindingnet_CHEMBL284_3f8s_CHEMBL472992,0.34397
bindingnet_CHEMBL284_3f8s_CHEMBL472993,0.34397
bindingnet_CHEMBL284_3f8s_CHEMBL472995,0.34397
bindingnet_CHEMBL284_3f8s_CHEMBL473188,0.34397
bindingnet_CHEMBL284_3f8s_CHEMBL473418,0.34397
bindingnet_CHEMBL284_3f8s_CHEMBL473419,0.34397
bindingnet_CHEMBL284_3f8s_CHEMBL474409,0.34397
bindingnet_CHEMBL284_3f8s_CHEMBL474421,0.34397
bindingnet_CHEMBL284_3f8s_CHEMBL514623,0.34397
bindingnet_CHEMBL284_3f8s_CHEMBL514935,0.34397
bindingnet_CHEMBL284_3f8s_CHEMBL515387,0.34397
bindingnet_CHEMBL284_3f8s_CHEMBL515869,0.34397
bindingnet_CHEMBL284_3g0b_CHEMBL1650435,0.31532
bindingnet_CHEMBL284_3g0b_CHEMBL1650446,0.31532
bindingnet_CHEMBL284_3g0b_CHEMBL2425886,0.31532
bindingnet_CHEMBL284_3g0b_CHEMBL4128601,0.31532
bindingnet_CHEMBL284_3g0b_CHEMBL4129968,0.31532
bindingnet_CHEMBL284_3g0b_CHEMBL4436620,0.31532
bindingnet_CHEMBL284_3g0b_CHEMBL4445783,0.31532
bindingnet_CHEMBL284_3g0c_CHEMBL235133,0.07842
bindingnet_CHEMBL284_3g0c_CHEMBL237281,0.07842
bindingnet_CHEMBL284_3g0c_CHEMBL2408771,0.07842
bindingnet_CHEMBL284_3g0c_CHEMBL2408774,0.07842
bindingnet_CHEMBL284_3g0c_CHEMBL3616896,0.07842
bindingnet_CHEMBL284_3g0c_CHEMBL3680629,0.07842
bindingnet_CHEMBL284_3g0c_CHEMBL3680630,0.07842
bindingnet_CHEMBL284_3g0c_CHEMBL3680631,0.07842
bindingnet_CHEMBL284_3g0c_CHEMBL3680635,0.07842
bindingnet_CHEMBL284_3g0c_CHEMBL3680636,0.07842
bindingnet_CHEMBL284_3g0c_CHEMBL3813856,0.07842
bindingnet_CHEMBL284_3g0c_CHEMBL3909049,0.07842
bindingnet_CHEMBL284_3g0c_CHEMBL3927979,0.07842
bindingnet_CHEMBL284_3g0c_CHEMBL399216,0.07842
bindingnet_CHEMBL284_3g0c_CHEMBL4456228,0.07842
bindingnet_CHEMBL284_3g0d_CHEMBL1161915,0.06492
bindingnet_CHEMBL284_3g0d_CHEMBL235134,0.06492
bindingnet_CHEMBL284_3g0d_CHEMBL235352,0.06492
bindingnet_CHEMBL284_3g0g_CHEMBL1235761,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650403,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650404,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650405,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650406,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650407,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650408,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650409,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650410,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650411,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650412,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650414,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650416,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650417,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650418,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650420,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650421,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650422,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650423,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650424,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650425,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650426,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650427,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650428,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650430,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650431,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650432,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650433,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1650434,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL1651766,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL2023067,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL227670,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL227676,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL227954,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL228004,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL389074,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL4162340,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL4169403,0.05905
bindingnet_CHEMBL284_3g0g_CHEMBL425483,0.05905
bindingnet_CHEMBL284_3hab_CHEMBL1194345,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL1197118,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL537962,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL549502,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL549913,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL550598,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL552068,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL552071,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL552479,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL556494,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL557447,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL557514,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL558253,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL559477,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL559940,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL560192,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL560729,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL560926,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL561793,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL562188,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL562388,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL562530,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL562953,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL563155,0.34676
bindingnet_CHEMBL284_3hab_CHEMBL563383,0.34676
bindingnet_CHEMBL284_3hac_CHEMBL541438,0.34442
bindingnet_CHEMBL284_3hac_CHEMBL549645,0.34442
bindingnet_CHEMBL284_3hac_CHEMBL550801,0.34442
bindingnet_CHEMBL284_3hac_CHEMBL560669,0.34442
bindingnet_CHEMBL284_3kwf_CHEMBL192116,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL232595,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL234046,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL234412,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL234430,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL391037,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL391070,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL392084,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL400624,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL428894,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL540711,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL590086,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL590326,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL590329,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL590330,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL590812,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL591060,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL591117,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL591118,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL591277,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL591278,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL591289,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL591290,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL591291,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL591982,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL592547,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL592778,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL600045,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL600440,0.34328
bindingnet_CHEMBL284_3kwf_CHEMBL601074,0.34328
bindingnet_CHEMBL284_3kwj_CHEMBL1229820,0.34374
bindingnet_CHEMBL284_3kwj_CHEMBL234047,0.34374
bindingnet_CHEMBL284_3kwj_CHEMBL234048,0.34374
bindingnet_CHEMBL284_3kwj_CHEMBL234238,0.34374
bindingnet_CHEMBL284_3kwj_CHEMBL234431,0.34374
bindingnet_CHEMBL284_3kwj_CHEMBL392085,0.34374
bindingnet_CHEMBL284_3kwj_CHEMBL429982,0.34374
bindingnet_CHEMBL284_3kwj_CHEMBL590557,0.34374
bindingnet_CHEMBL284_3kwj_CHEMBL591279,0.34374
bindingnet_CHEMBL284_3kwj_CHEMBL592779,0.34374
bindingnet_CHEMBL284_3kwj_CHEMBL598470,0.34374
bindingnet_CHEMBL284_3kwj_CHEMBL598754,0.34374
bindingnet_CHEMBL284_3kwj_CHEMBL598755,0.34374
bindingnet_CHEMBL284_3kwj_CHEMBL601937,0.34374
bindingnet_CHEMBL284_3nox_CHEMBL1208840,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1208841,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1208842,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1208843,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1208844,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1208900,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1208901,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1209852,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1209853,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1214876,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1214877,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1214942,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1214943,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1214944,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1214945,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215015,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215016,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215017,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215018,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215087,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215088,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215089,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215090,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215163,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215164,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215165,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215166,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215167,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215233,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215234,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215235,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215236,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215299,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215300,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215301,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215302,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215373,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215374,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215375,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215376,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1215448,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1269842,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1270758,0.31984
bindingnet_CHEMBL284_3nox_CHEMBL1271270,0.31984
bindingnet_CHEMBL284_3o95_CHEMBL1672127,0.33769
bindingnet_CHEMBL284_3o95_CHEMBL3215607,0.33769
bindingnet_CHEMBL284_3o95_CHEMBL3215611,0.33769
bindingnet_CHEMBL284_3o95_CHEMBL3215827,0.33769
bindingnet_CHEMBL284_3o95_CHEMBL3215828,0.33769
bindingnet_CHEMBL284_3o95_CHEMBL3216064,0.33769
bindingnet_CHEMBL284_3o95_CHEMBL3216270,0.33769
bindingnet_CHEMBL284_3o95_CHEMBL3216271,0.33769
bindingnet_CHEMBL284_3o95_CHEMBL3216485,0.33769
bindingnet_CHEMBL284_3o95_CHEMBL3216724,0.33769
bindingnet_CHEMBL284_3o95_CHEMBL3216725,0.33769
bindingnet_CHEMBL284_3o95_CHEMBL3216726,0.33769
bindingnet_CHEMBL284_3o95_CHEMBL3216727,0.33769
bindingnet_CHEMBL284_3o95_CHEMBL3216734,0.33769
bindingnet_CHEMBL284_3o95_CHEMBL3216940,0.33769
bindingnet_CHEMBL284_3o95_CHEMBL3216941,0.33769
bindingnet_CHEMBL284_3o95_CHEMBL3216942,0.33769
bindingnet_CHEMBL284_3o95_CHEMBL3216954,0.33769
bindingnet_CHEMBL284_3o95_CHEMBL3217158,0.33769
bindingnet_CHEMBL284_3o95_CHEMBL3217159,0.33769
bindingnet_CHEMBL284_3o95_CHEMBL3217160,0.33769
bindingnet_CHEMBL284_3o95_CHEMBL4098218,0.33769
bindingnet_CHEMBL284_3o9v_CHEMBL1614729,0.34380
bindingnet_CHEMBL284_3o9v_CHEMBL3215606,0.34380
bindingnet_CHEMBL284_3o9v_CHEMBL3215608,0.34380
bindingnet_CHEMBL284_3o9v_CHEMBL3215820,0.34380
bindingnet_CHEMBL284_3o9v_CHEMBL3215845,0.34380
bindingnet_CHEMBL284_3o9v_CHEMBL3216060,0.34380
bindingnet_CHEMBL284_3o9v_CHEMBL3216477,0.34380
bindingnet_CHEMBL284_3o9v_CHEMBL3216719,0.34380
bindingnet_CHEMBL284_3o9v_CHEMBL3216937,0.34380
bindingnet_CHEMBL284_3o9v_CHEMBL3216938,0.34380
bindingnet_CHEMBL284_3o9v_CHEMBL4059789,0.34380
bindingnet_CHEMBL284_3o9v_CHEMBL4059815,0.34380
bindingnet_CHEMBL284_3o9v_CHEMBL4071166,0.34380
bindingnet_CHEMBL284_3o9v_CHEMBL4081713,0.34380
bindingnet_CHEMBL284_3o9v_CHEMBL4082680,0.34380
bindingnet_CHEMBL284_3o9v_CHEMBL4100667,0.34380
bindingnet_CHEMBL284_3oc0_CHEMBL392083,0.32259
bindingnet_CHEMBL284_3opm_CHEMBL1808475,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL1812728,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL1812733,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL1812734,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL1812735,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL1812736,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL1812737,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL1812738,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL1812900,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL1812901,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL1812902,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL1812903,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL1812904,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL1812905,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL1812906,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL1812907,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL1812909,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL1812910,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL1812911,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL1852708,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL186308,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL4079304,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL4087191,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL4089584,0.34475
bindingnet_CHEMBL284_3opm_CHEMBL498167,0.34475
bindingnet_CHEMBL284_3sww_CHEMBL1688426,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1688428,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1688431,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1909647,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1909985,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1909987,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1909988,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1909989,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1909990,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1909991,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1909992,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1909993,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1909994,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1910107,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1910108,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1910109,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1910110,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1910111,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1910113,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1910115,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1910118,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1910120,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1910123,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1910125,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL1910126,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL2441835,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL2441844,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL2441845,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL2441846,0.34276
bindingnet_CHEMBL284_3sww_CHEMBL2441953,0.34276
bindingnet_CHEMBL284_3sx4_CHEMBL1910112,0.33987
bindingnet_CHEMBL284_3sx4_CHEMBL1910114,0.33987
bindingnet_CHEMBL284_3sx4_CHEMBL1910116,0.33987
bindingnet_CHEMBL284_3sx4_CHEMBL1910117,0.33987
bindingnet_CHEMBL284_3sx4_CHEMBL1910121,0.33987
bindingnet_CHEMBL284_3sx4_CHEMBL1910122,0.33987
bindingnet_CHEMBL284_3sx4_CHEMBL1910124,0.33987
bindingnet_CHEMBL284_3vjk_CHEMBL2147707,0.34367
bindingnet_CHEMBL284_3vjk_CHEMBL2147709,0.34367
bindingnet_CHEMBL284_3vjk_CHEMBL2147711,0.34367
bindingnet_CHEMBL284_3vjk_CHEMBL2147712,0.34367
bindingnet_CHEMBL284_3vjk_CHEMBL2147713,0.34367
bindingnet_CHEMBL284_3vjk_CHEMBL2147714,0.34367
bindingnet_CHEMBL284_3vjk_CHEMBL2147771,0.34367
bindingnet_CHEMBL284_3vjk_CHEMBL2147772,0.34367
bindingnet_CHEMBL284_3vjk_CHEMBL2147773,0.34367
bindingnet_CHEMBL284_3vjk_CHEMBL2147774,0.34367
bindingnet_CHEMBL284_3vjk_CHEMBL2147775,0.34367
bindingnet_CHEMBL284_3vjk_CHEMBL2147777,0.34367
bindingnet_CHEMBL284_3vjl_CHEMBL2147710,0.33776
bindingnet_CHEMBL284_3vjm_CHEMBL2058759,0.34357
bindingnet_CHEMBL284_3vjm_CHEMBL2058969,0.34357
bindingnet_CHEMBL284_3vjm_CHEMBL2058970,0.34357
bindingnet_CHEMBL284_3vjm_CHEMBL2058971,0.34357
bindingnet_CHEMBL284_3vjm_CHEMBL2058972,0.34357
bindingnet_CHEMBL284_3w2t_CHEMBL142703,0.33233
bindingnet_CHEMBL284_3w2t_CHEMBL207912,0.33233
bindingnet_CHEMBL284_3w2t_CHEMBL386654,0.33233
bindingnet_CHEMBL284_3w2t_CHEMBL391212,0.33233
bindingnet_CHEMBL284_3w2t_CHEMBL93034,0.33233
bindingnet_CHEMBL284_3wqh_CHEMBL1929387,0.34489
bindingnet_CHEMBL284_3wqh_CHEMBL1929388,0.34489
bindingnet_CHEMBL284_3wqh_CHEMBL1929389,0.34489
bindingnet_CHEMBL284_3wqh_CHEMBL1929390,0.34489
bindingnet_CHEMBL284_3wqh_CHEMBL1929391,0.34489
bindingnet_CHEMBL284_3wqh_CHEMBL1929393,0.34489
bindingnet_CHEMBL284_3wqh_CHEMBL1929395,0.34489
bindingnet_CHEMBL284_4g1f_CHEMBL2159175,0.05876
bindingnet_CHEMBL284_4g1f_CHEMBL2159176,0.05876
bindingnet_CHEMBL284_4g1f_CHEMBL2159177,0.05876
bindingnet_CHEMBL284_4g1f_CHEMBL2159178,0.05876
bindingnet_CHEMBL284_4g1f_CHEMBL2159179,0.05876
bindingnet_CHEMBL284_4g1f_CHEMBL2159180,0.05876
bindingnet_CHEMBL284_4g1f_CHEMBL2159181,0.05876
bindingnet_CHEMBL284_4g1f_CHEMBL2159182,0.05876
bindingnet_CHEMBL284_4g1f_CHEMBL2159183,0.05876
bindingnet_CHEMBL284_4g1f_CHEMBL2159184,0.05876
bindingnet_CHEMBL284_4g1f_CHEMBL2159185,0.05876
bindingnet_CHEMBL284_4g1f_CHEMBL2159186,0.05876
bindingnet_CHEMBL284_4g1f_CHEMBL2159187,0.05876
bindingnet_CHEMBL284_4g1f_CHEMBL2159188,0.05876
bindingnet_CHEMBL284_4g1f_CHEMBL2159189,0.05876
bindingnet_CHEMBL284_4g1f_CHEMBL2159190,0.05876
bindingnet_CHEMBL284_4g1f_CHEMBL2159191,0.05876
bindingnet_CHEMBL284_4g1f_CHEMBL2159192,0.05876
